college_name,choice_code,branch,category_code,percentile,stage,year
"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded (Government-Aided Autonomous)",202060610,Production Engineering,GNTB,78.41,Stage-I,2024
"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded (Government-Aided Autonomous)",202060610,Production Engineering,GNTC,79.74,Stage-I,2024
"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded (Government-Aided Autonomous)",202060610,Production Engineering,GOBC,71.76,Stage-I,2024
"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded (Government-Aided Autonomous)",202060610,Production Engineering,GSEBC,75.29,Stage-I,2024
"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded (Government-Aided Autonomous)",202060610,Production Engineering,LOPEN,79.18,Stage-I,2024
"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded (Government-Aided Autonomous)",202060610,Production Engineering,LOBC,74.21,Stage-I,2024
"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded (Government-Aided Autonomous)",202060610,Production Engineering,EWS,78.47,Stage-I,2024
"University Department of Chemical Technology, Aurangabad (University Department)",202150310,Food Technology,LOPEN,75.06,Stage-I,2024
"University Department of Chemical Technology, Aurangabad (University Department)",202150310,Food Technology,LOBC,84.82,Stage-II,2024
"Everest Education Society, Group of Institutions (Integrated Campus), Ohar (Un-Aided Religious Minority - Muslim)",211119110,Civil Engineering,GOPEN,68.42,Stage-I,2024
"Everest Education Society, Group of Institutions (Integrated Campus), Ohar (Un-Aided Religious Minority - Muslim)",211119110,Civil Engineering,MI,54.68,Stage-I,2024
"Everest Education Society, Group of Institutions (Integrated Campus), Ohar (Un-Aided Religious Minority - Muslim)",211119110,Civil Engineering,LOPEN,57.33,Stage-II,2024
"Everest Education Society, Group of Institutions (Integrated Campus), Ohar (Un-Aided Religious Minority - Muslim)",211124210,Computer Science and Engineering,GOPEN,75.0,Stage-I,2024
"Everest Education Society, Group of Institutions (Integrated Campus), Ohar (Un-Aided Religious Minority - Muslim)",211124210,Computer Science and Engineering,LOPEN,76.74,Stage-I,2024
"Everest Education Society, Group of Institutions (Integrated Campus), Ohar (Un-Aided Religious Minority - Muslim)",211124210,Computer Science and Engineering,MI,73.43,Stage-I,2024
"Everest Education Society, Group of Institutions (Integrated Campus), Ohar (Un-Aided Religious Minority - Muslim)",211129310,Electrical Engineering,GOPEN,74.61,Stage-I,2024
"Everest Education Society, Group of Institutions (Integrated Campus), Ohar (Un-Aided Religious Minority - Muslim)",211129310,Electrical Engineering,LOPEN,73.06,Stage-I,2024
"Everest Education Society, Group of Institutions (Integrated Campus), Ohar (Un-Aided Religious Minority - Muslim)",211129310,Electrical Engineering,MI,53.14,Stage-I,2024
"Everest Education Society, Group of Institutions (Integrated Campus), Ohar (Un-Aided Religious Minority - Muslim)",211161210,Mechanical Engineering,GOPEN,70.7,Stage-I,2024
"Everest Education Society, Group of Institutions (Integrated Campus), Ohar (Un-Aided Religious Minority - Muslim)",211161210,Mechanical Engineering,LOPEN,70.23,Stage-I,2024
"Everest Education Society, Group of Institutions (Integrated Campus), Ohar (Un-Aided Religious Minority - Muslim)",211161210,Mechanical Engineering,MI,57.08,Stage-I,2024
"Everest Education Society, Group of Institutions (Integrated Campus), Ohar (Un-Aided Religious Minority - Muslim)",211161210,Mechanical Engineering,LOPEN,70.15,Stage-II,2024
"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Chhatrapati Sambhajinagar (Un-Aided)",211219110,Civil Engineering,GOPEN,68.58,Stage-I,2024
"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Chhatrapati Sambhajinagar (Un-Aided)",211219110,Civil Engineering,GSC,65.11,Stage-I,2024
"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Chhatrapati Sambhajinagar (Un-Aided)",211219110,Civil Engineering,GNTD,58.21,Stage-I,2024
"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Chhatrapati Sambhajinagar (Un-Aided)",211219110,Civil Engineering,GOBC,60.0,Stage-I,2024
"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Chhatrapati Sambhajinagar (Un-Aided)",211219110,Civil Engineering,LOPEN,75.95,Stage-I,2024
"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Chhatrapati Sambhajinagar (Un-Aided)",211219110,Civil Engineering,LSC,67.05,Stage-I,2024
"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Chhatrapati Sambhajinagar (Un-Aided)",211219110,Civil Engineering,LNTB,61.39,Stage-II,2024
"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Chhatrapati Sambhajinagar (Un-Aided)",211224210,Computer Science and Engineering,GOPEN,80.46,Stage-I,2024
"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Chhatrapati Sambhajinagar (Un-Aided)",211224210,Computer Science and Engineering,GSC,79.49,Stage-I,2024
"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Chhatrapati Sambhajinagar (Un-Aided)",211224210,Computer Science and Engineering,GNTA,76.57,Stage-I,2024
"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Chhatrapati Sambhajinagar (Un-Aided)",211224210,Computer Science and Engineering,GNTB,74.97,Stage-I,2024
"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Chhatrapati Sambhajinagar (Un-Aided)",211224210,Computer Science and Engineering,GNTC,73.59,Stage-I,2024
"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Chhatrapati Sambhajinagar (Un-Aided)",211224210,Computer Science and Engineering,GOBC,78.0,Stage-I,2024
"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Chhatrapati Sambhajinagar (Un-Aided)",211224210,Computer Science and Engineering,GSEBC,77.79,Stage-I,2024
"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Chhatrapati Sambhajinagar (Un-Aided)",211224210,Computer Science and Engineering,LOPEN,79.09,Stage-I,2024
"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Chhatrapati Sambhajinagar (Un-Aided)",211224210,Computer Science and Engineering,LSC,74.29,Stage-I,2024
"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Chhatrapati Sambhajinagar (Un-Aided)",211224210,Computer Science and Engineering,LOBC,75.6,Stage-I,2024
"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Chhatrapati Sambhajinagar (Un-Aided)",211224210,Computer Science and Engineering,LSEBC,78.8,Stage-I,2024
"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Chhatrapati Sambhajinagar (Un-Aided)",211224210,Computer Science and Engineering,EWS,73.31,Stage-I,2024
"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Chhatrapati Sambhajinagar (Un-Aided)",211229310,Electrical Engineering,GOPEN,76.28,Stage-I,2024
"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Chhatrapati Sambhajinagar (Un-Aided)",211229310,Electrical Engineering,GSC,69.5,Stage-I,2024
"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Chhatrapati Sambhajinagar (Un-Aided)",211229310,Electrical Engineering,GOBC,75.0,Stage-I,2024
"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Chhatrapati Sambhajinagar (Un-Aided)",211229310,Electrical Engineering,GSEBC,75.18,Stage-I,2024
"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Chhatrapati Sambhajinagar (Un-Aided)",211229310,Electrical Engineering,LOPEN,77.11,Stage-I,2024
"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Chhatrapati Sambhajinagar (Un-Aided)",211229310,Electrical Engineering,LSC,70.83,Stage-I,2024
"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Chhatrapati Sambhajinagar (Un-Aided)",211229310,Electrical Engineering,LNTC,65.44,Stage-I,2024
"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Chhatrapati Sambhajinagar (Un-Aided)",211229310,Electrical Engineering,LOBC,70.0,Stage-I,2024
"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Chhatrapati Sambhajinagar (Un-Aided)",211229310,Electrical Engineering,LSEBC,70.72,Stage-I,2024
"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Chhatrapati Sambhajinagar (Un-Aided)",211229310,Electrical Engineering,EWS,66.44,Stage-I,2024
"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Chhatrapati Sambhajinagar (Un-Aided)",211229310,Electrical Engineering,LNTA,70.94,Stage-II,2024
"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Chhatrapati Sambhajinagar (Un-Aided)",211261210,Mechanical Engineering,GOPEN,73.0,Stage-I,2024
"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Chhatrapati Sambhajinagar (Un-Aided)",211261210,Mechanical Engineering,GSC,61.18,Stage-I,2024
"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Chhatrapati Sambhajinagar (Un-Aided)",211261210,Mechanical Engineering,GNTA,69.54,Stage-I,2024
"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Chhatrapati Sambhajinagar (Un-Aided)",211261210,Mechanical Engineering,GNTC,68.41,Stage-I,2024
"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Chhatrapati Sambhajinagar (Un-Aided)",211261210,Mechanical Engineering,GNTD,67.76,Stage-I,2024
"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Chhatrapati Sambhajinagar (Un-Aided)",211261210,Mechanical Engineering,GOBC,65.38,Stage-I,2024
"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Chhatrapati Sambhajinagar (Un-Aided)",211261210,Mechanical Engineering,GSEBC,69.44,Stage-I,2024
"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Chhatrapati Sambhajinagar (Un-Aided)",211261210,Mechanical Engineering,LOPEN,63.25,Stage-I,2024
"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Chhatrapati Sambhajinagar (Un-Aided)",211261210,Mechanical Engineering,EWS,61.69,Stage-I,2024
"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Chhatrapati Sambhajinagar (Un-Aided)",211261210,Mechanical Engineering,LOPEN,69.85,Stage-II,2024
"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Chhatrapati Sambhajinagar (Un-Aided)",211261210,Mechanical Engineering,LSC,55.16,Stage-II,2024
"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Chhatrapati Sambhajinagar (Un-Aided)",211261210,Mechanical Engineering,LOBC,64.77,Stage-II,2024
"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Chhatrapati Sambhajinagar (Un-Aided)",211284410,Electronics and Computer Engineering,GOPEN,76.29,Stage-I,2024
"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Chhatrapati Sambhajinagar (Un-Aided)",211284410,Electronics and Computer Engineering,GSC,71.89,Stage-I,2024
"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Chhatrapati Sambhajinagar (Un-Aided)",211284410,Electronics and Computer Engineering,GOBC,73.43,Stage-I,2024
"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Chhatrapati Sambhajinagar (Un-Aided)",211284410,Electronics and Computer Engineering,GSEBC,76.06,Stage-I,2024
"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Chhatrapati Sambhajinagar (Un-Aided)",211284410,Electronics and Computer Engineering,LOPEN,74.4,Stage-I,2024
"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Chhatrapati Sambhajinagar (Un-Aided)",211284410,Electronics and Computer Engineering,EWS,67.63,Stage-I,2024
"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Chhatrapati Sambhajinagar (Un-Aided)",211291110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),GOPEN,78.74,Stage-I,2024
"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Chhatrapati Sambhajinagar (Un-Aided)",211291110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),GSC,73.03,Stage-I,2024
"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Chhatrapati Sambhajinagar (Un-Aided)",211291110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),GSEBC,78.06,Stage-I,2024
"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Chhatrapati Sambhajinagar (Un-Aided)",211291110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),LOBC,72.91,Stage-I,2024
"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Chhatrapati Sambhajinagar (Un-Aided)",211291110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),EWS,77.26,Stage-I,2024
"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Chhatrapati Sambhajinagar (Un-Aided)",211291210,Computer Science and Engineering(Data Science),GOPEN,77.17,Stage-I,2024
"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Chhatrapati Sambhajinagar (Un-Aided)",211291210,Computer Science and Engineering(Data Science),GSC,72.34,Stage-I,2024
"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Chhatrapati Sambhajinagar (Un-Aided)",211291210,Computer Science and Engineering(Data Science),GNTA,71.82,Stage-I,2024
"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Chhatrapati Sambhajinagar (Un-Aided)",211291210,Computer Science and Engineering(Data Science),GOBC,75.71,Stage-I,2024
"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Chhatrapati Sambhajinagar (Un-Aided)",211291210,Computer Science and Engineering(Data Science),LOPEN,76.86,Stage-I,2024
"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Chhatrapati Sambhajinagar (Un-Aided)",211291210,Computer Science and Engineering(Data Science),LSEBC,76.34,Stage-I,2024
"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Chhatrapati Sambhajinagar (Un-Aided)",211291210,Computer Science and Engineering(Data Science),EWS,73.1,Stage-I,2024
"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Chhatrapati Sambhajinagar (Un-Aided)",211291210,Computer Science and Engineering(Data Science),LNTC,63.31,Stage-II,2024
"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Chhatrapati Sambhajinagar (Un-Aided)",211292910,VLSI,GOPEN,67.53,Stage-I,2024
"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Chhatrapati Sambhajinagar (Un-Aided)",211293210,5G,GOPEN,64.94,Stage-I,2024
"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Chhatrapati Sambhajinagar (Un-Aided)",211293210,5G,LOPEN,66.11,Stage-I,2024
"G. S. Mandals Maharashtra Institute of Technology, Chhatrapati Sambhajinagar (Un-Aided Autonomous)",211301110,Agricultural Engineering,GOPEN,70.0,Stage-I,2024
"G. S. Mandals Maharashtra Institute of Technology, Chhatrapati Sambhajinagar (Un-Aided Autonomous)",211301110,Agricultural Engineering,GNTC,68.93,Stage-I,2024
"G. S. Mandals Maharashtra Institute of Technology, Chhatrapati Sambhajinagar (Un-Aided Autonomous)",211301110,Agricultural Engineering,LOPEN,77.36,Stage-I,2024
"G. S. Mandals Maharashtra Institute of Technology, Chhatrapati Sambhajinagar (Un-Aided Autonomous)",211301110,Agricultural Engineering,LOBC,76.07,Stage-I,2024
"G. S. Mandals Maharashtra Institute of Technology, Chhatrapati Sambhajinagar (Un-Aided Autonomous)",211319110,Civil Engineering,ORP,67.53,Stage-I,2024
"G. S. Mandals Maharashtra Institute of Technology, Chhatrapati Sambhajinagar (Un-Aided Autonomous)",211319110,Civil Engineering,GOPEN,66.58,Stage-I,2024
"G. S. Mandals Maharashtra Institute of Technology, Chhatrapati Sambhajinagar (Un-Aided Autonomous)",211319110,Civil Engineering,GSC,57.53,Stage-I,2024
"G. S. Mandals Maharashtra Institute of Technology, Chhatrapati Sambhajinagar (Un-Aided Autonomous)",211319110,Civil Engineering,GNTA,63.68,Stage-I,2024
"G. S. Mandals Maharashtra Institute of Technology, Chhatrapati Sambhajinagar (Un-Aided Autonomous)",211319110,Civil Engineering,GNTB,63.73,Stage-I,2024
"G. S. Mandals Maharashtra Institute of Technology, Chhatrapati Sambhajinagar (Un-Aided Autonomous)",211319110,Civil Engineering,GOBC,60.96,Stage-I,2024
